what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979119208
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979120115
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979122271
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979122833
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979125521
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979128177
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979130130
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979130802
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979131318
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979131833
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979132615
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979135990
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979137318
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979140365
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1280979142505
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979150396
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979151865
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979152912
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979161146
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979161552
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979162240
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979162693
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979186333
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1280979195755
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1280979213365
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979248771
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979369396
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1280979388615
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979404958
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979405505
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979406193
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979407146
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979407833
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979409568
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979409912
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979414412
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979415427
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979430318
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979430755
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979431240
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979431912
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979432599
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979432958
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979444021
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1280979448380
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1280979461865
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1280979465708
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979467802
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979468177
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1280979468755
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1280979470193
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979481990
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979482677
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1280979486490
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1280979493380
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1280979524349
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1280979529443
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1280979534958
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1280979559568
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1280979561255
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1280979561505
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1280979562302
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1280979594365
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1280979598677
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1280979601052
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979623552
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979624240
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979624771
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979626755
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979635083
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979644677
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979645412
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979647146
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979647537
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979657662
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979658068
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979658615
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1280979680912
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979708990
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979731240
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979762490
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979764458
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979826818
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979828083
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979832037
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979854115
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979857677
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979861458
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979882802
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979884365
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979884833
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979887849
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979896755
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979903880
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1280979906490
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1280979906693
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1280979912271
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1280979925240
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1280979930833
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280979939365
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280980003912
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1280980005474
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280980010552
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280980015115
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1280980018552
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280980073068
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280980110208
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280980111755
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280980141677
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1280980151005
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280980152771
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280980163365
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1280980163443
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1280980163599
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1280980166896
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1280980229896
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1280980275271
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1280980275583
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1280980275880
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1280980429208
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280980438458
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280980438849
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1280980439255
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280980441990
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280980467037
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280980467537
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280981185349
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280981360896
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280982564787
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280982565755
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280982567271
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280982672505
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280982672677
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280982672755
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280982673302
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280982674146
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280982674287
stopped,bundle,org.eclipse.compare.win32,1.0.0.I20090430-0408,"org.eclipse.compare.win32",1280982675005
stopped,bundle,org.eclipse.rse.importexport,1.2.1.v200909160005,"org.eclipse.rse.importexport",1280982675005
stopped,bundle,org.eclipse.rse.subsystems.shells.telnet,1.2.0.v200905272300,"org.eclipse.rse.subsystems.shells.telnet",1280982675005
stopped,bundle,org.eclipse.rse.useractions,1.1.100.v200905272300,"org.eclipse.rse.useractions",1280982675005
stopped,bundle,org.eclipse.rse.shells.ui,3.0.100.v200905272300,"org.eclipse.rse.shells.ui",1280982675005
stopped,bundle,org.eclipse.rse.files.ui,3.1.1.v200908061445,"org.eclipse.rse.files.ui",1280982675005
stopped,bundle,org.eclipse.rse.processes.ui,3.0.101.v200907301400,"org.eclipse.rse.processes.ui",1280982675005
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples,2.5.0.200810071,"org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples",1280982675005
stopped,bundle,org.eclipse.datatools.sqltools.debugger.core.ui,1.0.0.v200906022302,"org.eclipse.datatools.sqltools.debugger.core.ui",1280982675005
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.102.v200805140135,"org.eclipse.jst.j2ee.xdoclet.runtime",1280982675005
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.0.v200805140020,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1280982675005
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1280982675005
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1280982675005
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1280982675005
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1280982675005
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.405.v200905022002,"org.eclipse.jst.server.generic.ui",1280982675021
stopped,bundle,org.eclipse.jst.server.preview.adapter,1.1.0.v20090311b,"org.eclipse.jst.server.preview.adapter",1280982675021
stopped,bundle,org.eclipse.jst.server.tomcat.ui,1.1.102.v20090424,"org.eclipse.jst.server.tomcat.ui",1280982675021
stopped,bundle,org.eclipse.jst.server.ui,1.1.0.v20090421,"org.eclipse.jst.server.ui",1280982675021
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.0.v200904240436,"org.eclipse.wst.xsl.jaxp.debug.ui",1280982675021
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.506.v20090817,"org.eclipse.jst.server.generic.core",1280982675021
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1280982675021
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.0.v200906020553,"org.eclipse.datatools.connectivity.oda.template.ui",1280982675021
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.101.v20090820,"org.eclipse.pde.api.tools.ui",1280982675021
stopped,bundle,org.eclipse.pde.runtime,3.4.100.v20090731,"org.eclipse.pde.runtime",1280982675021
stopped,bundle,org.eclipse.pde.ua.ui,1.0.0.v20090511,"org.eclipse.pde.ua.ui",1280982675021
stopped,bundle,org.eclipse.pde.ui.templates,3.4.100.v20090527,"org.eclipse.pde.ui.templates",1280982675021
stopped,bundle,org.eclipse.pde.ds.ui,1.0.0.v20100209-maintenance,"org.eclipse.pde.ds.ui",1280982675021
stopped,bundle,org.eclipse.pde.ui,3.5.1.v201001121200,"org.eclipse.pde.ui",1280982675021
stopped,bundle,org.eclipse.ant.ui,3.4.2.v20091204_r352,"org.eclipse.ant.ui",1280982675021
stopped,bundle,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.adt",1280982675021
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1280982675021
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1280982675021
stopped,bundle,org.eclipse.jdt.junit,3.5.2.r352_v20100113-0800,"org.eclipse.jdt.junit",1280982675037
stopped,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1280982675037
stopped,bundle,org.eclipse.jpt.eclipselink.ui,1.2.0.v200905310000,"org.eclipse.jpt.eclipselink.ui",1280982675037
stopped,bundle,org.eclipse.jst.common.annotations.ui,1.1.102.v200806010600,"org.eclipse.jst.common.annotations.ui",1280982675037
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.ui,1.1.102.v200805140020,"org.eclipse.jst.j2ee.ejb.annotations.ui",1280982675037
stopped,bundle,org.eclipse.jst.ejb.ui,1.1.301.v200908131325,"org.eclipse.jst.ejb.ui",1280982675037
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.emitter,1.1.102.v200805140135,"org.eclipse.jst.j2ee.ejb.annotations.emitter",1280982675037
stopped,bundle,org.eclipse.jst.jsf.apache.trinidad.tagsupport,1.1.0.v20090525,"org.eclipse.jst.jsf.apache.trinidad.tagsupport",1280982675052
stopped,bundle,org.eclipse.jst.jsf.facesconfig.ui,1.1.6.v20100203,"org.eclipse.jst.jsf.facesconfig.ui",1280982675052
stopped,bundle,org.eclipse.jst.jsf.ui,1.2.3.v201001271707,"org.eclipse.jst.jsf.ui",1280982675052
stopped,bundle,org.eclipse.jst.pagedesigner.jsf.ui,1.1.4.v20100203,"org.eclipse.jst.pagedesigner.jsf.ui",1280982675052
stopped,bundle,org.eclipse.jst.pagedesigner,1.2.3.v20100211,"org.eclipse.jst.pagedesigner",1280982675052
stopped,bundle,org.eclipse.jst.jsf.common.ui,1.1.1.v20081209,"org.eclipse.jst.jsf.common.ui",1280982675052
stopped,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.200.v200904140255,"org.eclipse.wst.jsdt.web.support.jsp",1280982675052
stopped,bundle,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.ui",1280982675052
stopped,bundle,org.eclipse.jst.servlet.ui,1.1.301.v200908101600,"org.eclipse.jst.servlet.ui",1280982675052
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.406.v200903031852,"org.eclipse.jst.ws.axis.creation.ui",1280982675052
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.405.v200901261650,"org.eclipse.jst.ws.axis.consumption.ui",1280982675052
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.103.v200807162242,"org.eclipse.jst.ws.axis2.creation.ui",1280982675052
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.102.v200807232000,"org.eclipse.jst.ws.axis2.consumption.ui",1280982675052
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.105.v200901220134,"org.eclipse.jst.ws.axis2.creation.core",1280982675052
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.104.v200810151442,"org.eclipse.jst.ws.axis2.consumption.core",1280982675068
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.302.v200905260749,"org.eclipse.jst.ws.axis2.ui",1280982675068
stopped,bundle,org.eclipse.jst.ws.uddiregistry,1.0.400.v200901261650,"org.eclipse.jst.ws.uddiregistry",1280982675083
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.409.v200911241856,"org.eclipse.jst.ws.creation.ui",1280982675083
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.106.v200911241851,"org.eclipse.jst.ws.consumption.ui",1280982675099
stopped,bundle,org.eclipse.jst.ws.ui,1.0.402.v200903111822,"org.eclipse.jst.ws.ui",1280982675115
stopped,bundle,org.eclipse.jpt.eclipselink.core,1.2.0.v200905310000,"org.eclipse.jpt.eclipselink.core",1280982675115
stopped,bundle,org.eclipse.jpt.ui,2.2.2.v200911250220,"org.eclipse.jpt.ui",1280982675115
stopped,bundle,org.eclipse.jpt.core,2.2.1.v200908270220,"org.eclipse.jpt.core",1280982675115
stopped,bundle,org.eclipse.jpt.db,1.2.102.v200911250220,"org.eclipse.jpt.db",1280982675115
stopped,bundle,org.eclipse.datatools.enablement.jdt.classpath,1.0.1.v200909240342,"org.eclipse.datatools.enablement.jdt.classpath",1280982675115
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.200.v20090930-2100_R35x,"org.eclipse.jdt.apt.ui",1280982675130
stopped,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.300.v200902052230,"org.eclipse.jst.j2ee.webservice.ui",1280982675130
stopped,bundle,org.eclipse.jst.jee.ui,1.0.201.v201002021208,"org.eclipse.jst.jee.ui",1280982675130
stopped,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.301.v201001252130,"org.eclipse.jst.j2ee.navigator.ui",1280982675130
stopped,bundle,org.eclipse.jst.j2ee.jca.ui,1.1.300.v200809052300,"org.eclipse.jst.j2ee.jca.ui",1280982675130
stopped,bundle,org.eclipse.jst.j2ee.ui,1.1.301.v201001252130,"org.eclipse.jst.j2ee.ui",1280982675130
stopped,bundle,org.eclipse.jst.common.project.facet.ui,1.4.1.v200912011928,"org.eclipse.jst.common.project.facet.ui",1280982675130
stopped,bundle,org.eclipse.jst.jsf.core,1.2.5.v201001271707,"org.eclipse.jst.jsf.core",1280982675130
stopped,bundle,org.eclipse.jst.jsf.standard.tagsupport,1.1.205.v201002101327,"org.eclipse.jst.jsf.standard.tagsupport",1280982675146
stopped,bundle,org.eclipse.jst.pagedesigner.jsp.core,1.1.3.v201002111131,"org.eclipse.jst.pagedesigner.jsp.core",1280982675162
stopped,bundle,org.eclipse.jst.jsf.common,1.1.9.v201001271707,"org.eclipse.jst.jsf.common",1280982675162
stopped,bundle,katipo,1.0,"katipo",1280982675162
stopped,bundle,edu.buffalo.cse.green.relationship.association,3.5.0,"edu.buffalo.cse.green.relationship.association",1280982675177
stopped,bundle,edu.buffalo.cse.green.relationship.composition,3.5.0,"edu.buffalo.cse.green.relationship.composition",1280982675177
stopped,bundle,edu.buffalo.cse.green.relationship.dependency,3.5.0,"edu.buffalo.cse.green.relationship.dependency",1280982675177
stopped,bundle,edu.buffalo.cse.green.relationship.generalization,3.5.0,"edu.buffalo.cse.green.relationship.generalization",1280982675193
